customerID,Churn,Churn_label,tenure,MonthlyCharges,Contract,InternetService,TechSupport,OnlineSecurity,PaymentMethod
2236-HILPA,No,0,62,20.65,Two year,No,No internet service,No internet service,Credit card (automatic)
1840-BIUOG,No,0,20,68.7,One year,DSL,Yes,No,Electronic check
1356-MKYSK,No,0,6,78.65,Month-to-month,DSL,Yes,Yes,Credit card (automatic)
6080-LNESI,No,0,51,24.75,Two year,No,No internet service,No internet service,Mailed check
1830-IPXVJ,No,0,61,19.75,Two year,No,No internet service,No internet service,Credit card (automatic)
5828-DWPIL,No,0,62,89.1,Month-to-month,Fiber optic,No,Yes,Electronic check
8398-TBIYD,No,0,72,84.7,Two year,Fiber optic,Yes,Yes,Bank transfer (automatic)
0011-IGKFF,Yes,1,13,98.0,Month-to-month,Fiber optic,No,No,Electronic check
4192-GORJT,Yes,1,5,94.45,Month-to-month,Fiber optic,No,No,Electronic check
6496-SLWHQ,Yes,1,3,105.0,Month-to-month,Fiber optic,No,No,Electronic check
9912-GVSEQ,Yes,1,26,93.85,Month-to-month,Fiber optic,No,No,Electronic check
2931-FSOHN,No,0,13,59.9,Month-to-month,DSL,No,No,Electronic check
9418-RUKPH,No,0,38,19.95,Two year,No,No internet service,No internet service,Mailed check
5383-MMTWC,Yes,1,8,84.0,Month-to-month,Fiber optic,No,No,Electronic check
9971-ZWPBF,No,0,34,108.9,Month-to-month,Fiber optic,Yes,No,Electronic check
4712-AUQZO,No,0,18,33.6,Month-to-month,DSL,No,Yes,Mailed check
9711-FJTBX,No,0,56,85.85,One year,Fiber optic,Yes,No,Mailed check
2908-ZTPNF,No,0,36,34.85,Month-to-month,DSL,Yes,No,Bank transfer (automatic)
7240-ETPTR,Yes,1,9,48.75,Month-to-month,DSL,No,No,Electronic check
2202-CUYXZ,Yes,1,1,84.85,Month-to-month,Fiber optic,No,No,Electronic check
5995-OIGLP,Yes,1,12,56.65,Month-to-month,DSL,Yes,Yes,Mailed check
8421-WZOOW,No,0,57,95.3,Month-to-month,Fiber optic,Yes,No,Credit card (automatic)
6261-RCVNS,Yes,1,42,73.9,One year,DSL,Yes,Yes,Credit card (automatic)
7951-QKZPL,Yes,1,33,24.5,Two year,No,No internet service,No internet service,Mailed check
1414-YADCW,No,0,70,84.6,Two year,Fiber optic,Yes,Yes,Bank transfer (automatic)
8756-RDDLT,No,0,68,44.95,Month-to-month,DSL,Yes,No,Electronic check
2862-PFNIK,No,0,1,24.7,Month-to-month,DSL,No,No,Electronic check
5816-QVHRX,No,0,37,100.3,Month-to-month,Fiber optic,Yes,No,Credit card (automatic)
4430-YHXGG,No,0,4,25.45,Month-to-month,No,No internet service,No internet service,Mailed check
6888-SBYAI,No,0,1,50.7,Month-to-month,DSL,No,Yes,Mailed check
7395-XWZOY,No,0,20,55.0,Month-to-month,DSL,Yes,Yes,Credit card (automatic)
7169-YWAMK,No,0,72,68.4,Two year,DSL,Yes,Yes,Bank transfer (automatic)
3640-PHQXK,Yes,1,31,89.9,Month-to-month,Fiber optic,No,No,Electronic check
6877-LGWXO,Yes,1,18,78.55,Month-to-month,Fiber optic,No,No,Electronic check
6859-RKMZJ,No,0,11,55.05,Month-to-month,DSL,No,No,Bank transfer (automatic)
2729-VNVAP,No,0,33,19.8,Two year,No,No internet service,No internet service,Credit card (automatic)
2957-JIRMN,No,0,62,84.45,One year,Fiber optic,No,No,Electronic check
2049-BAFNW,No,0,1,35.9,Month-to-month,DSL,Yes,No,Mailed check
3842-QTGDL,No,0,16,80.75,Month-to-month,Fiber optic,No,Yes,Bank transfer (automatic)
7163-OCEQI,No,0,22,78.65,One year,DSL,Yes,No,Mailed check
9782-LGXMC,No,0,49,61.75,Month-to-month,DSL,Yes,Yes,Bank transfer (automatic)
5975-BAICR,No,0,36,63.7,One year,DSL,No,Yes,Credit card (automatic)
8019-ENHXU,Yes,1,42,99.45,Month-to-month,Fiber optic,Yes,No,Electronic check
5167-GBFRE,Yes,1,4,25.2,Month-to-month,DSL,No,No,Bank transfer (automatic)
9033-EOXWV,Yes,1,12,74.05,One year,DSL,Yes,No,Mailed check
4673-KKSLS,No,0,31,87.6,Month-to-month,Fiber optic,Yes,Yes,Electronic check
4853-OITSN,No,0,5,89.15,Month-to-month,Fiber optic,No,Yes,Electronic check
9800-OUIGR,No,0,66,20.0,Two year,No,No internet service,No internet service,Credit card (automatic)
1324-NLTJE,Yes,1,15,55.0,Month-to-month,DSL,Yes,No,Credit card (automatic)
2324-EFHVG,No,0,64,104.4,Two year,Fiber optic,No,No,Bank transfer (automatic)
7094-MSZAO,No,0,10,20.05,Month-to-month,No,No internet service,No internet service,Credit card (automatic)
1522-VVDMG,Yes,1,7,89.75,Month-to-month,Fiber optic,Yes,No,Electronic check
6907-CQGPN,No,0,29,34.3,Month-to-month,DSL,Yes,No,Electronic check
0780-XNZFN,No,0,57,20.65,Two year,No,No internet service,No internet service,Bank transfer (automatic)
0239-OXEXL,No,0,46,84.25,Month-to-month,Fiber optic,No,Yes,Mailed check
2675-IJRGJ,No,0,53,19.65,Two year,No,No internet service,No internet service,Bank transfer (automatic)
7049-GKVZY,No,0,17,79.85,One year,DSL,Yes,Yes,Credit card (automatic)
8577-QSOCG,No,0,38,20.2,Two year,No,No internet service,No internet service,Mailed check
3721-CNZHX,No,0,15,19.8,One year,No,No internet service,No internet service,Mailed check
0212-ISBBF,No,0,22,50.35,Month-to-month,DSL,No,No,Electronic check
9185-TQCVP,Yes,1,14,85.15,Month-to-month,Fiber optic,No,No,Electronic check
3585-YNADK,No,0,57,74.6,One year,DSL,Yes,No,Bank transfer (automatic)
5271-DBYSJ,No,0,11,79.15,Month-to-month,Fiber optic,No,No,Credit card (automatic)
1099-GODLO,No,0,1,20.35,Two year,No,No internet service,No internet service,Mailed check
6828-HMKWP,No,0,12,21.05,Two year,No,No internet service,No internet service,Bank transfer (automatic)
5567-WSELE,Yes,1,3,94.6,Month-to-month,Fiber optic,No,No,Electronic check
1472-TNCWL,No,0,36,94.7,Month-to-month,Fiber optic,No,No,Electronic check
8063-RJYNF,Yes,1,16,94.25,Month-to-month,Fiber optic,No,Yes,Electronic check
0687-ZVTHB,Yes,1,65,72.45,One year,DSL,No,Yes,Credit card (automatic)
2080-GKCWQ,No,0,2,74.95,Month-to-month,Fiber optic,No,No,Electronic check
9661-ACXBS,Yes,1,42,105.2,Month-to-month,Fiber optic,No,Yes,Electronic check
2193-SFWQW,No,0,72,111.95,Two year,Fiber optic,Yes,Yes,Bank transfer (automatic)
5656-JAMLX,No,0,62,19.85,Two year,No,No internet service,No internet service,Bank transfer (automatic)
3462-BJQQA,No,0,6,89.75,Month-to-month,Fiber optic,No,No,Electronic check
0442-TDYUO,No,0,48,20.05,Two year,No,No internet service,No internet service,Mailed check
6733-LRIZX,No,0,35,108.95,Two year,Fiber optic,Yes,Yes,Electronic check
9503-XJUME,No,0,52,19.65,One year,No,No internet service,No internet service,Credit card (automatic)
4367-NHWMM,No,0,1,24.9,Month-to-month,DSL,No,No,Mailed check
3727-RJMEO,Yes,1,6,82.85,Month-to-month,Fiber optic,No,No,Electronic check
3779-OSWCF,No,0,71,93.2,Two year,DSL,Yes,Yes,Credit card (automatic)
6736-DHUQI,No,0,67,84.8,One year,Fiber optic,No,Yes,Bank transfer (automatic)
3915-ODIYG,No,0,60,71.75,One year,DSL,No,Yes,Electronic check
1360-RCYRT,No,0,23,30.35,Month-to-month,DSL,Yes,No,Bank transfer (automatic)
2724-FJDYW,No,0,39,54.85,One year,DSL,Yes,No,Bank transfer (automatic)
4451-RWASJ,No,0,15,19.5,One year,No,No internet service,No internet service,Mailed check
6646-VRFOL,Yes,1,53,103.85,Month-to-month,Fiber optic,No,No,Electronic check
3460-TJBWI,No,0,24,24.2,Two year,No,No internet service,No internet service,Mailed check
5917-HBSDW,No,0,37,19.35,Month-to-month,No,No internet service,No internet service,Electronic check
5685-IIXLY,Yes,1,5,83.6,Month-to-month,Fiber optic,No,No,Electronic check
5671-UUNXD,No,0,50,100.65,One year,Fiber optic,Yes,No,Electronic check
0956-ACVZC,No,0,54,94.1,One year,Fiber optic,No,No,Credit card (automatic)
2325-NBPZG,No,0,3,74.55,Month-to-month,Fiber optic,No,Yes,Electronic check
4250-ZBWLV,Yes,1,68,108.45,One year,Fiber optic,Yes,No,Electronic check
4482-FTFFX,No,0,5,56.15,Month-to-month,DSL,Yes,No,Electronic check
8859-DZTGQ,No,0,33,20.35,Two year,No,No internet service,No internet service,Mailed check
0440-MOGPM,No,0,41,80.55,One year,DSL,No,No,Electronic check
0020-JDNXP,No,0,34,61.25,One year,DSL,Yes,Yes,Mailed check
3752-CQSJI,No,0,13,20.45,Month-to-month,No,No internet service,No internet service,Mailed check
5025-GOOKI,No,0,20,18.9,Month-to-month,No,No internet service,No internet service,Credit card (automatic)
4698-KVLLG,No,0,51,19.6,Two year,No,No internet service,No internet service,Credit card (automatic)
5095-AESKG,Yes,1,3,91.5,Month-to-month,Fiber optic,No,No,Credit card (automatic)
2887-JPYLU,No,0,41,45.2,Month-to-month,DSL,No,No,Bank transfer (automatic)
4770-QAZXN,No,0,13,19.45,Month-to-month,No,No internet service,No internet service,Credit card (automatic)
4896-CPRPF,No,0,35,25.45,Two year,No,No internet service,No internet service,Bank transfer (automatic)
1871-MOWRM,Yes,1,12,80.85,Month-to-month,Fiber optic,Yes,Yes,Bank transfer (automatic)
9714-EDSUC,No,0,4,94.9,Month-to-month,Fiber optic,Yes,Yes,Mailed check
2027-OAQQC,Yes,1,43,49.05,Month-to-month,DSL,No,No,Bank transfer (automatic)
0282-NVSJS,No,0,12,29.3,Month-to-month,DSL,Yes,No,Mailed check
9090-SGQXL,Yes,1,68,105.3,Month-to-month,Fiber optic,No,No,Electronic check
6595-YGXIT,Yes,1,25,88.95,Month-to-month,Fiber optic,No,No,Electronic check
7353-YOWFP,No,0,7,20.25,One year,No,No internet service,No internet service,Mailed check
9835-ZIITK,Yes,1,66,110.85,One year,Fiber optic,Yes,No,Electronic check
8008-ESFLK,No,0,53,110.5,One year,Fiber optic,Yes,Yes,Electronic check
7537-CBQUZ,No,0,63,109.4,Month-to-month,Fiber optic,No,Yes,Bank transfer (automatic)
1555-DJEQW,Yes,1,70,114.2,Two year,Fiber optic,Yes,Yes,Bank transfer (automatic)
5649-TJHOV,Yes,1,27,36.5,Month-to-month,DSL,No,No,Bank transfer (automatic)
0519-XUZJU,Yes,1,1,70.75,Month-to-month,Fiber optic,No,No,Mailed check
3363-EWLGO,No,0,5,19.95,Month-to-month,No,No internet service,No internet service,Mailed check
4750-UKWJK,No,0,37,19.6,One year,No,No internet service,No internet service,Mailed check
6338-AVWCY,Yes,1,3,40.15,Month-to-month,DSL,No,No,Mailed check
1689-YQBYY,No,0,12,76.6,Month-to-month,Fiber optic,No,No,Electronic check
4487-ZYJZK,No,0,38,19.6,One year,No,No internet service,No internet service,Credit card (automatic)
2959-FENLU,No,0,9,85.3,Month-to-month,Fiber optic,No,No,Credit card (automatic)
0708-LGSMF,No,0,13,65.85,Month-to-month,DSL,No,Yes,Electronic check
9253-QXKBE,Yes,1,29,94.45,Month-to-month,Fiber optic,No,No,Electronic check
7634-HLQJR,No,0,47,20.05,Two year,No,No internet service,No internet service,Credit card (automatic)
0487-RPVUM,No,0,61,99.4,Month-to-month,Fiber optic,Yes,Yes,Bank transfer (automatic)
4079-ULGFR,No,0,16,20.0,Month-to-month,No,No internet service,No internet service,Mailed check
2516-XSJKX,No,0,41,78.45,Two year,DSL,Yes,Yes,Electronic check
0057-QBUQH,No,0,43,25.1,Two year,No,No internet service,No internet service,Electronic check
9445-SZLCH,Yes,1,36,97.35,Month-to-month,Fiber optic,No,No,Bank transfer (automatic)
6599-SFQVE,No,0,6,55.0,Month-to-month,DSL,No,No,Electronic check
8331-ZXFOE,No,0,58,71.1,One year,DSL,Yes,Yes,Credit card (automatic)
4003-FUSHP,No,0,19,61.55,Month-to-month,DSL,Yes,No,Credit card (automatic)
0356-ERHVT,No,0,11,45.9,Month-to-month,DSL,No,No,Bank transfer (automatic)
7325-ENZFI,No,0,39,40.3,One year,DSL,Yes,Yes,Bank transfer (automatic)
4884-ZTHVF,No,0,8,87.1,Month-to-month,Fiber optic,No,No,Electronic check
3920-HIHMQ,No,0,26,49.5,Month-to-month,DSL,No,No,Mailed check
3055-OYMSE,No,0,53,73.8,Month-to-month,Fiber optic,No,No,Credit card (automatic)
0613-WUXUM,No,0,70,19.2,Two year,No,No internet service,No internet service,Mailed check
7568-PODML,Yes,1,1,45.3,Month-to-month,DSL,No,No,Mailed check
4458-KVRBJ,No,0,59,25.0,Two year,No,No internet service,No internet service,Mailed check
5349-IECLD,Yes,1,2,94.95,Month-to-month,Fiber optic,No,No,Electronic check
1397-XKKWR,No,0,7,35.3,One year,DSL,No,Yes,Mailed check
3945-GFWQL,Yes,1,12,44.55,Month-to-month,DSL,No,No,Electronic check
8097-OMULG,No,0,59,76.75,One year,DSL,Yes,No,Credit card (automatic)
6013-BHCAW,No,0,61,81.0,Two year,DSL,Yes,No,Bank transfer (automatic)
0401-WDBXM,No,0,72,105.55,Two year,Fiber optic,No,Yes,Bank transfer (automatic)
3387-PLKUI,No,0,13,18.8,Month-to-month,No,No internet service,No internet service,Mailed check
6096-EGVTU,No,0,64,24.9,One year,No,No internet service,No internet service,Mailed check
3797-VTIDR,Yes,1,1,23.45,Month-to-month,DSL,No,No,Electronic check
5081-NWSUP,No,0,10,64.9,One year,DSL,Yes,No,Mailed check
2580-ATZSQ,No,0,65,61.35,One year,DSL,No,Yes,Bank transfer (automatic)
8085-MSNLK,No,0,62,113.95,Two year,Fiber optic,Yes,Yes,Mailed check
9691-HKOVS,No,0,55,90.15,One year,DSL,Yes,Yes,Electronic check
9881-VCZEP,No,0,25,54.1,Month-to-month,DSL,No,No,Electronic check
9526-BIHHD,Yes,1,1,29.7,Month-to-month,DSL,No,Yes,Mailed check
8757-TFHHJ,No,0,1,49.8,Month-to-month,DSL,No,Yes,Credit card (automatic)
4523-WXCEF,Yes,1,59,101.1,Month-to-month,Fiber optic,No,No,Electronic check
1468-DEFNC,No,0,64,24.4,Two year,No,No internet service,No internet service,Bank transfer (automatic)
5119-KEPFY,No,0,36,95.0,Month-to-month,Fiber optic,No,No,Bank transfer (automatic)
8364-TRMMK,Yes,1,3,50.65,Month-to-month,DSL,No,No,Mailed check
0916-KNFAJ,No,0,61,69.9,Two year,DSL,No,Yes,Mailed check
8319-QBEHW,No,0,26,39.95,One year,DSL,No,No,Bank transfer (automatic)
3063-QFSZL,Yes,1,1,55.4,Month-to-month,DSL,No,No,Electronic check
8775-LHDJH,Yes,1,1,90.6,Month-to-month,Fiber optic,No,No,Electronic check
9625-QNLUX,No,0,68,103.25,Two year,Fiber optic,No,Yes,Credit card (automatic)
3097-NQYSN,Yes,1,2,86.85,Month-to-month,Fiber optic,No,No,Mailed check
4024-CSNBY,No,0,72,94.25,Two year,Fiber optic,Yes,Yes,Bank transfer (automatic)
7110-BDTWG,No,0,71,47.05,Two year,DSL,Yes,No,Electronic check
7493-GVFIO,No,0,57,20.55,Two year,No,No internet service,No internet service,Credit card (automatic)
0690-SRQID,No,0,4,19.65,Month-to-month,No,No internet service,No internet service,Mailed check
9605-WGJVW,No,0,1,70.2,Month-to-month,Fiber optic,No,No,Electronic check
9114-DPSIA,No,0,72,81.0,Two year,DSL,Yes,Yes,Credit card (automatic)
4700-UBQMV,No,0,21,75.9,One year,DSL,No,Yes,Bank transfer (automatic)
7711-GQBZC,No,0,71,24.7,Two year,No,No internet service,No internet service,Bank transfer (automatic)
3565-UNOCC,Yes,1,29,99.05,Month-to-month,Fiber optic,No,No,Bank transfer (automatic)
4627-MIHJH,No,0,69,110.25,Two year,Fiber optic,Yes,Yes,Credit card (automatic)
9795-NREXC,No,0,64,85.0,Two year,DSL,Yes,Yes,Credit card (automatic)
8573-CGOCC,No,0,16,19.75,Month-to-month,No,No internet service,No internet service,Credit card (automatic)
7356-AYNJP,No,0,4,23.9,One year,No,No internet service,No internet service,Electronic check
9249-FXSCK,Yes,1,52,111.25,One year,Fiber optic,Yes,Yes,Credit card (automatic)
5493-SDRDQ,Yes,1,2,55.1,Month-to-month,DSL,No,Yes,Mailed check
6286-SUUWT,No,0,1,19.95,Month-to-month,No,No internet service,No internet service,Mailed check
4819-HJPIW,No,0,18,25.15,Month-to-month,DSL,No,No,Mailed check
8654-DHAOW,No,0,2,54.15,Month-to-month,DSL,No,No,Mailed check
5438-QMDDL,No,0,19,59.8,Month-to-month,DSL,No,No,Mailed check
9812-GHVRI,No,0,40,83.85,Month-to-month,Fiber optic,No,No,Bank transfer (automatic)
5553-AOINX,No,0,66,104.9,One year,Fiber optic,No,No,Electronic check
1228-ZLNBX,No,0,21,75.3,Month-to-month,Fiber optic,No,No,Mailed check
4226-KKDON,No,0,8,66.65,Month-to-month,DSL,Yes,No,Electronic check
3831-YCPUO,No,0,72,109.5,Two year,Fiber optic,Yes,Yes,Credit card (automatic)
7445-WMRBW,No,0,48,73.85,One year,DSL,Yes,No,Bank transfer (automatic)
3308-DGHKL,No,0,69,19.3,Two year,No,No internet service,No internet service,Bank transfer (automatic)
9924-JPRMC,No,0,72,118.2,Two year,Fiber optic,Yes,Yes,Electronic check
0080-EMYVY,No,0,14,51.45,One year,DSL,No,No,Credit card (automatic)
6218-KNUBD,No,0,6,59.45,Month-to-month,DSL,No,No,Electronic check
7337-CINUD,No,0,8,19.5,Two year,No,No internet service,No internet service,Bank transfer (automatic)
7609-NRNCA,No,0,17,19.55,One year,No,No internet service,No internet service,Mailed check
0623-EJQEG,No,0,65,93.55,One year,Fiber optic,Yes,Yes,Electronic check
7153-CHRBV,No,0,57,59.3,One year,DSL,Yes,Yes,Mailed check
0871-URUWO,Yes,1,13,102.25,Month-to-month,Fiber optic,No,No,Credit card (automatic)
9190-MFJLN,Yes,1,19,95.9,Month-to-month,Fiber optic,No,No,Credit card (automatic)
6198-PNNSZ,No,0,56,109.8,One year,Fiber optic,No,Yes,Bank transfer (automatic)
3317-VLGQT,No,0,14,78.1,Month-to-month,Fiber optic,No,No,Electronic check
4132-POCZS,No,0,52,39.9,Month-to-month,DSL,No,Yes,Electronic check
5614-DNZCE,No,0,58,64.9,Two year,DSL,Yes,Yes,Credit card (automatic)
1095-JUDTC,Yes,1,47,95.05,Month-to-month,Fiber optic,Yes,No,Electronic check
3896-RCYYE,No,0,67,53.4,Month-to-month,DSL,Yes,No,Credit card (automatic)
9638-JIQYA,No,0,2,24.9,Month-to-month,DSL,No,No,Credit card (automatic)
3258-SANFR,No,0,6,44.7,Month-to-month,DSL,No,No,Credit card (automatic)
3726-TBHQT,No,0,71,114.0,Two year,Fiber optic,Yes,Yes,Bank transfer (automatic)
3190-ITQXP,No,0,46,20.25,Two year,No,No internet service,No internet service,Bank transfer (automatic)
0870-VEMYL,Yes,1,5,53.85,Month-to-month,DSL,Yes,Yes,Credit card (automatic)
4833-QTJNO,No,0,67,83.85,Month-to-month,Fiber optic,No,Yes,Bank transfer (automatic)
3039-MJSLN,No,0,3,20.2,Month-to-month,No,No internet service,No internet service,Bank transfer (automatic)
0178-CIIKR,No,0,3,19.95,Month-to-month,No,No internet service,No internet service,Mailed check
5385-SUIRI,Yes,1,52,104.2,Month-to-month,Fiber optic,No,Yes,Electronic check
3982-XWFZQ,Yes,1,42,50.25,Month-to-month,DSL,No,No,Electronic check
5774-QPLTF,No,0,50,20.35,One year,No,No internet service,No internet service,Mailed check
2322-VCZHZ,No,0,23,90.0,Month-to-month,Fiber optic,No,Yes,Electronic check
5010-IPEAQ,No,0,67,54.2,Two year,DSL,Yes,Yes,Credit card (automatic)
4009-ALQFH,Yes,1,25,99.5,Month-to-month,Fiber optic,No,No,Electronic check
6383-ZTSIW,No,0,39,99.1,One year,Fiber optic,No,Yes,Mailed check
8990-YOZLV,No,0,69,66.9,Two year,DSL,Yes,Yes,Mailed check
3069-SSVSN,No,0,1,25.85,One year,DSL,No,No,Mailed check
5222-IMUKT,No,0,32,91.05,Month-to-month,Fiber optic,No,No,Electronic check
3627-FCRDW,Yes,1,9,71.0,Month-to-month,Fiber optic,No,No,Electronic check
7562-GSUHK,Yes,1,16,93.2,Month-to-month,Fiber optic,No,No,Credit card (automatic)
6685-XSHHU,No,0,60,20.95,Two year,No,No internet service,No internet service,Bank transfer (automatic)
8901-UPRHR,No,0,72,109.2,Two year,Fiber optic,Yes,No,Bank transfer (automatic)
4903-UYAVB,Yes,1,5,19.35,Month-to-month,No,No internet service,No internet service,Mailed check
0118-JPNOY,No,0,26,85.8,Month-to-month,Fiber optic,No,Yes,Credit card (automatic)
6776-TLWOI,Yes,1,3,19.85,Month-to-month,No,No internet service,No internet service,Mailed check
3845-FXCYS,No,0,2,19.65,Month-to-month,No,No internet service,No internet service,Electronic check
5857-XRECV,No,0,2,20.5,One year,No,No internet service,No internet service,Bank transfer (automatic)
0725-CXOTM,No,0,36,89.65,One year,DSL,Yes,Yes,Credit card (automatic)
4343-EJVQB,No,0,7,74.35,Month-to-month,Fiber optic,No,Yes,Mailed check
9000-PLFUZ,No,0,60,49.45,Two year,DSL,No,No,Credit card (automatic)
3427-GGZZI,No,0,19,89.1,Month-to-month,Fiber optic,No,No,Electronic check
7779-ORAEL,No,0,45,75.15,Two year,DSL,Yes,Yes,Credit card (automatic)
0644-OQMDK,No,0,4,70.65,Month-to-month,Fiber optic,No,No,Electronic check
4077-CROMM,Yes,1,31,104.2,Month-to-month,Fiber optic,Yes,No,Electronic check
3154-CFSZG,No,0,47,90.05,Month-to-month,Fiber optic,No,Yes,Electronic check
2868-MZAGQ,Yes,1,1,79.25,Month-to-month,Fiber optic,No,No,Electronic check
4847-QNOKA,Yes,1,1,44.9,Month-to-month,DSL,No,No,Bank transfer (automatic)
2220-IAHLS,No,0,1,19.4,Month-to-month,No,No internet service,No internet service,Credit card (automatic)
1658-XUHBX,No,0,59,88.75,Month-to-month,Fiber optic,No,No,Credit card (automatic)
6379-RXJRQ,Yes,1,10,70.1,Month-to-month,Fiber optic,No,No,Electronic check
2378-HTWFW,No,0,35,91.0,Month-to-month,Fiber optic,No,Yes,Credit card (automatic)
8650-RHRKE,Yes,1,4,29.65,Month-to-month,DSL,No,No,Electronic check
4377-VDHYI,No,0,32,90.8,One year,Fiber optic,No,Yes,Electronic check
0475-RIJEP,Yes,1,43,77.85,Month-to-month,Fiber optic,No,No,Electronic check
1260-TTRXI,Yes,1,4,54.3,Month-to-month,DSL,No,No,Electronic check
3719-TDVQB,No,0,54,18.95,Two year,No,No internet service,No internet service,Mailed check
6328-ZPBGN,Yes,1,11,95.15,Month-to-month,Fiber optic,No,No,Bank transfer (automatic)
0201-MIBOL,No,0,66,102.4,Two year,Fiber optic,No,Yes,Bank transfer (automatic)
4937-QPZPO,No,0,61,99.9,One year,Fiber optic,No,No,Electronic check
2925-VDZHY,No,0,72,88.7,Two year,DSL,Yes,Yes,Credit card (automatic)
6981-TDRFT,No,0,44,54.3,One year,DSL,Yes,No,Electronic check
3413-CSSTH,No,0,41,55.7,Month-to-month,DSL,No,No,Bank transfer (automatic)
